response_id,prolific_id,role,survey_group,condition,cell,valuation,free_text_price,used_free_text_price,switches,screening_score,screening_pass,is_monotone,confidence_label,confidence_num,total_time_s,date_submitted,per_protocol,Submission id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Current job role,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,profession,is_corner_low,is_corner_high
115,6999d4e828ca1c956a944935,seller,1,baseline,seller_baseline,12000.0,,False,1,4,True,True,Little confidence,1,1724.45,2026-02-22 03:02:23,True,699a5cb3326f0ecac082eda2,APPROVED,Not Applicable,2026-02-22T01:33:20.067000Z,2026-02-22T02:02:58.288000Z,2026-03-03T07:24:12.680000Z,2026-02-22T02:02:58.649368Z,1779.0,CO7GMO3N,0.0,Cybersecurity Specialist,English,49.0,Female,White,United States,United States,United States,English,No,Full-Time,cybersec,False,False
120,5e1b5bd840681337040cd364,seller,1,baseline,seller_baseline,7500.0,,False,1,4,True,True,Confidence,3,548.62,2026-02-24 18:08:33,True,699dd8e6c06e8c0b29abafbd,APPROVED,Not Applicable,2026-02-24T16:59:18.941000Z,2026-02-24T17:08:39.784000Z,2026-03-03T07:24:13.617000Z,2026-02-24T17:08:40.226100Z,561.0,CO7GMO3N,496.0,Cybersecurity Specialist,"English, French, Spanish, Portuguese, Italian",42.0,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Part-Time,cybersec,False,False
121,699d1ad987a5fef30bd7a4ac,seller,1,baseline,seller_baseline,500.0,,False,20,4,True,False,Confidence,3,483.43,2026-02-24 22:35:26,False,699e17aec81264eb432817e2,APPROVED,Not Applicable,2026-02-24T21:27:17.277000Z,2026-02-24T21:35:50.101000Z,2026-03-03T07:24:13.854000Z,2026-02-24T21:35:50.511000Z,513.0,CO7GMO3N,1.0,Cybersecurity Specialist,English,28.0,Male,White,United States,United States,United States,English,No,Full-Time,cybersec,False,False
122,6915ecc53ee46da342f13e30,seller,1,baseline,seller_baseline,1500.0,,False,1,4,True,True,Confidence,3,543.8,2026-02-26 11:07:01,True,69a0191ede3ebf750018a48e,APPROVED,Not Applicable,2026-02-26T09:57:54.599000Z,2026-02-26T10:07:10.364000Z,2026-03-03T07:24:14.101000Z,2026-02-26T10:07:10.859477Z,556.0,CO7GMO3N,27.0,IT Project Manager,English,37.0,Male,White,Germany,Germany,Germany,German,No,Full-Time,it_manager,False,False
126,69a1ac3d9197c512b8cad9a2,seller,1,baseline,seller_baseline,17500.0,,False,1,4,True,True,Some confidence,2,532.45,2026-02-27 16:15:53,True,69a1b2fe8e36866392e991a8,APPROVED,Not Applicable,2026-02-27T15:06:53.509000Z,2026-02-27T15:16:02.103000Z,2026-03-03T07:24:15.052000Z,2026-02-27T15:16:02.430211Z,549.0,CO7GMO3N,0.0,Cybersecurity Engineer,English,24.0,Male,Black,Nigeria,United States,DATA_EXPIRED,English,No,Full-Time,cybersec,False,False
130,69832207663a6c56f0dd7904,seller,1,baseline,seller_baseline,30000.0,30000.0,True,0,3,True,True,Confidence,3,890.94,2026-03-01 04:44:46,True,69a3b2989aba4b033e0df78d,APPROVED,Not Applicable,2026-03-01T03:29:45.094000Z,2026-03-01T03:45:12.867000Z,2026-03-03T07:24:16.093000Z,2026-03-01T03:45:13.225440Z,928.0,CO7GMO3N,0.0,IT Project Manager,English,50.0,Male,Asian,India,Australia,Singapore,Hindi,No,Part-Time,it_manager,False,True
131,69149a88a70f6922e91e4f8e,seller,1,baseline,seller_baseline,7500.0,,False,1,4,True,True,High confidence,4,999.51,2026-03-01 22:39:05,True,69a4ada3fa13d662bf2a369f,APPROVED,Not Applicable,2026-03-01T21:21:45.753000Z,2026-03-01T21:39:30.665000Z,2026-03-03T07:24:16.334000Z,2026-03-01T21:39:31.237422Z,1065.0,CO7GMO3N,0.0,Cybersecurity Specialist,English,40.0,Male,Black,Nigeria,Canada,DATA_EXPIRED,English,No,Full-Time,cybersec,False,False
133,699caaf141bf747cf134199d,seller,1,baseline,seller_baseline,14000.0,,False,1,4,True,True,Confidence,3,2373.82,2026-03-03 08:01:16,True,69a67db5112f30dc9e7999da,APPROVED,Not Applicable,2026-03-03T06:21:27.459000Z,2026-03-03T07:07:05.098000Z,2026-03-03T07:24:16.808000Z,2026-03-03T07:07:05.442263Z,2738.0,CO7GMO3N,0.0,Cybersecurity Engineer,"English, Swahili",57.0,Male,Black,Kenya,United States,DATA_EXPIRED,Swahili,No,Full-Time,cybersec,False,False
139,69b306d0aabcb968f7ca7ec5,seller,1,baseline,seller_baseline,22000.0,,False,1,2,False,True,Little confidence,1,984.17,2026-03-19 11:46:01,False,69bbcfba9ad40122f747dd4f,APPROVED,Not Applicable,2026-03-19T10:29:28.597000Z,2026-03-19T10:46:10.301000Z,2026-03-20T05:57:59.545000Z,2026-03-19T10:46:10.684398Z,1002.0,CO7GMO3N,249.0,Software Engineer / Developer,"English, Korean",47.0,Male,Asian,Korea,United States,Korea,Korean,No,Full-Time,se,False,True
140,697f49b994eba27bb4a8f2d7,seller,1,baseline,seller_baseline,10000.0,,False,1,4,True,True,High confidence,4,536.45,2026-03-19 11:47:44,True,69bbd226bca890e46a001231,APPROVED,Not Applicable,2026-03-19T10:38:34.701000Z,2026-03-19T10:47:55.857000Z,2026-03-20T05:57:59.876000Z,2026-03-19T10:47:56.246566Z,562.0,CO7GMO3N,39.0,Software Engineer / Developer,"English, Swahili, German",41.0,DATA_EXPIRED,Prefer not to say,Kenya,Germany,Germany,English,No,Part-Time,se,False,False
143,697cd69b8306e0d7e7ff4bfc,seller,1,baseline,seller_baseline,5500.0,,False,1,4,True,True,No confidence,0,792.32,2026-03-19 11:54:55,True,69bbd2e0a016564e77295dc5,APPROVED,Not Applicable,2026-03-19T10:41:39.766000Z,2026-03-19T10:55:10.517000Z,2026-03-20T05:58:00.756000Z,2026-03-19T10:55:10.936095Z,811.0,CO7GMO3N,72.0,Software Engineer / Developer,"Portuguese, English",24.0,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time,se,False,False
149,697b82758cccd4a236f74d27,seller,1,baseline,seller_baseline,10000.0,,False,1,4,True,True,Confidence,3,313.87,2026-03-19 12:13:26,True,69bbd91a01e015e921af4ce1,APPROVED,Not Applicable,2026-03-19T11:08:10.181000Z,2026-03-19T11:13:31.641000Z,2026-03-20T05:58:01.639000Z,2026-03-19T11:13:32.042404Z,322.0,CO7GMO3N,146.0,Software Engineer / Developer,"English, Catalan, Spanish",40.0,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time,se,False,False
152,69975f66c3b4b332fea4d938,seller,1,baseline,seller_baseline,0.0,,False,0,4,True,True,Little confidence,1,370.2,2026-03-19 12:43:36,True,69bbdfeb78a167660196bffa,APPROVED,Not Applicable,2026-03-19T11:37:21.103000Z,2026-03-19T11:43:53.545000Z,2026-03-20T05:58:02.231000Z,2026-03-19T11:43:53.937073Z,393.0,CO7GMO3N,22.0,Software Engineer / Developer,English,37.0,Female,White,Canada,Canada,Canada,English,No,Full-Time,se,True,False
153,69b7f3145d30f9677a9cf437,seller,1,baseline,seller_baseline,13500.0,,False,1,2,False,True,Confidence,3,388.5,2026-03-19 12:46:13,False,69bbe05963fd7eca0e350445,APPROVED,Not Applicable,2026-03-19T11:39:41.003000Z,2026-03-19T11:46:22.353000Z,2026-03-20T05:58:02.524000Z,2026-03-19T11:46:22.702539Z,402.0,CO7GMO3N,10.0,Software Engineer / Developer,English,27.0,Male,White,Germany,Germany,Germany,German,No,Full-Time,se,False,False
157,697cb064fcf990bb8f967be8,seller,1,baseline,seller_baseline,23000.0,23000.0,True,0,4,True,True,High confidence,4,300.04,2026-03-19 13:56:42,True,69bbf147ecef130401f70f31,APPROVED,Not Applicable,2026-03-19T12:51:37.669000Z,2026-03-19T12:56:56.390000Z,2026-03-20T05:58:03.750000Z,2026-03-19T12:56:56.789001Z,319.0,CO7GMO3N,28.0,Software Engineer / Developer,"Portuguese, English",35.0,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time,se,False,True
159,69b7468628f5b3a194352249,seller,1,baseline,seller_baseline,22000.0,,False,1,4,True,True,High confidence,4,523.06,2026-03-19 14:12:29,True,69bbf418d23d1f5f39be09ff,APPROVED,Not Applicable,2026-03-19T13:03:20.752000Z,2026-03-19T13:12:33.673000Z,2026-03-20T05:58:04.938000Z,2026-03-19T13:12:34.021920Z,553.0,CO7GMO3N,19.0,Software Engineer / Developer,English,29.0,Male,Asian,Philippines,Canada,Canada,English,No,Full-Time,se,False,True
160,6997c38be63c2d08b464875d,seller,1,baseline,seller_baseline,7500.0,,False,1,4,True,True,High confidence,4,1251.58,2026-03-19 14:25:52,True,69bbf3f1df192f206a9fac53,APPROVED,Not Applicable,2026-03-19T13:03:17.590000Z,2026-03-19T13:26:51.885000Z,2026-03-20T05:58:04.634000Z,2026-03-19T13:26:52.265101Z,1415.0,CO7GMO3N,8.0,Software Engineer / Developer,"English, Swahili",30.0,Male,Black,Kenya,Canada,Canada,English,No,Part-Time,se,False,False
163,696698da9b1b42c4ac6c4537,seller,1,baseline,seller_baseline,4000.0,,False,1,4,True,True,High confidence,4,251.16,2026-03-19 14:15:53,True,69bbf608aa6cc5b27b85d0fa,APPROVED,Not Applicable,2026-03-19T13:11:39.210000Z,2026-03-19T13:15:58.281000Z,2026-03-20T05:58:05.577000Z,2026-03-19T13:15:58.644938Z,260.0,CO7GMO3N,65.0,Software Engineer / Developer,"English, Mandarin",28.0,Male,Asian,Hong Kong,Canada,Hong Kong,Cantonese,No,Full-Time,se,False,False
164,68fa7b91ede58731b8d98455,seller,1,baseline,seller_baseline,12500.0,,False,1,4,True,True,High confidence,4,453.29,2026-03-19 14:23:01,True,69bbf6eb301ef7ff4bd89da6,APPROVED,Not Applicable,2026-03-19T13:15:23.573000Z,2026-03-19T13:23:14.243000Z,2026-03-20T05:58:05.885000Z,2026-03-19T13:23:14.592069Z,471.0,CO7GMO3N,26.0,IT Project Manager,English,43.0,Male,Asian,Korea,Germany,Korea,Korean,No,Full-Time,it_manager,False,False
165,69313f9e8d654dcc2ad1f842,seller,1,baseline,seller_baseline,500.0,,False,1,4,True,True,Little confidence,1,346.23,2026-03-19 14:42:31,True,69bbfbe8b57252162551c0c9,APPROVED,Not Applicable,2026-03-19T13:36:42.847000Z,2026-03-19T13:42:37.123000Z,2026-03-20T05:58:06.298000Z,2026-03-19T13:42:37.485153Z,355.0,CO7GMO3N,58.0,Software Engineer / Developer,"English, Chinese, Cantonese",29.0,Male,Asian,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time,se,False,False
166,69861dfb01ea223b623c0501,seller,1,baseline,seller_baseline,9500.0,,False,1,4,True,True,Confidence,3,489.84,2026-03-19 14:52:20,True,69bbfcdbf62b2dbac3ed0e74,APPROVED,Not Applicable,2026-03-19T13:44:00.985000Z,2026-03-19T13:52:28.595000Z,2026-03-20T05:58:06.639000Z,2026-03-19T13:52:28.971973Z,508.0,CO7GMO3N,92.0,Software Engineer / Developer,"English, Italian, Russian",48.0,Female,White,Ukraine,Italy,Ukraine,Ukrainian,No,Part-Time,se,False,False
167,642bcfce1d5dfaa4df298495,seller,1,baseline,seller_baseline,10500.0,,False,1,4,True,True,Some confidence,2,218.5,2026-03-19 15:10:24,True,69bc02f2aa8307ce06a927f9,APPROVED,Not Applicable,2026-03-19T14:06:44.906000Z,2026-03-19T14:10:28.100000Z,2026-03-20T05:58:07.098000Z,2026-03-19T14:10:28.424406Z,224.0,CO7GMO3N,47.0,Software Engineer / Developer,"English, Dutch",23.0,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time,se,False,False
169,697a671d45ca1c6f0009a20b,seller,1,baseline,seller_baseline,8500.0,,False,3,4,True,False,Confidence,3,526.83,2026-03-19 15:40:57,False,69bc08e32131d4196f49ab08,APPROVED,Not Applicable,2026-03-19T14:32:07.240000Z,2026-03-19T14:41:03.680000Z,2026-03-20T05:58:07.713000Z,2026-03-19T14:41:04.079414Z,537.0,CO7GMO3N,43.0,Software Engineer / Developer,"Catalan, English",31.0,Male,White,Spain,Spain,Spain,Spanish,No,Part-Time,se,False,False
170,60cb81ee72d6d25831947f27,seller,1,baseline,seller_baseline,17500.0,,False,1,4,True,True,Some confidence,2,798.47,2026-03-19 16:02:14,True,69bc0ccb2253e492ab3f6020,APPROVED,Not Applicable,2026-03-19T14:48:48.599000Z,2026-03-19T15:02:20.158000Z,2026-03-20T05:58:07.990000Z,2026-03-19T15:02:20.514088Z,812.0,CO7GMO3N,500.0,Software Engineer / Developer,"English, Spanish",31.0,Male,Mixed,Colombia,United States,Colombia,Spanish,No,Part-Time,se,False,False
172,697b13d32d24e6808efa755a,seller,1,baseline,seller_baseline,500.0,,False,20,4,True,False,Some confidence,2,324.92,2026-03-19 16:11:35,False,69bc10ba4c96c03c89f8de0a,APPROVED,Not Applicable,2026-03-19T15:05:38.737000Z,2026-03-19T15:11:56.729000Z,2026-03-20T05:58:08.725000Z,2026-03-19T15:11:57.162376Z,378.0,CO7GMO3N,31.0,Software Engineer / Developer,"Catalan, English, Spanish, Russian",49.0,Female,White,Russian Federation,Spain,Spain,Russian,No,Full-Time,se,False,False
174,68d45db6d7a5297c025dbdf0,seller,1,baseline,seller_baseline,5500.0,,False,1,4,True,True,Confidence,3,1029.76,2026-03-19 16:44:00,True,69bc1576e122e20a0f306191,APPROVED,Not Applicable,2026-03-19T15:26:36.782000Z,2026-03-19T15:44:07.243000Z,2026-03-20T05:58:09.390000Z,2026-03-19T15:44:07.637976Z,1051.0,CO7GMO3N,16.0,Software Engineer / Developer,English,35.0,Male,Black,Nigeria,Germany,Nigeria,English,No,Part-Time,se,False,False
176,69a43403b0a480ceec7cafef,seller,1,baseline,seller_baseline,6000.0,,False,1,4,True,True,Confidence,3,465.77,2026-03-19 17:28:04,True,69bc22372240a14362ed12c5,APPROVED,Not Applicable,2026-03-19T16:20:10.900000Z,2026-03-19T16:28:12.198000Z,2026-03-20T05:58:09.936000Z,2026-03-19T16:28:27.835235Z,482.0,CO7GMO3N,37.0,Software Engineer / Developer,"Catalan, English",20.0,Male,White,Spain,Spain,Spain,Spanish,Yes,Part-Time,se,False,False
177,69b2203dda16be6a87accea7,seller,1,baseline,seller_baseline,18500.0,,False,1,3,True,True,Confidence,3,1162.74,2026-03-19 17:49:34,True,69bc2480a6a4f92cbc0700f3,APPROVED,Not Applicable,2026-03-19T16:29:56.288000Z,2026-03-19T16:49:43.788000Z,2026-03-20T05:58:10.234000Z,2026-03-19T16:49:44.196827Z,1188.0,CO7GMO3N,60.0,Software Engineer / Developer,English,39.0,Male,White,United States,United States,United States,English,No,Full-Time,se,False,False
178,69aecacbe47dd73b9e53b7bf,seller,1,baseline,seller_baseline,7500.0,,False,1,3,True,True,Confidence,3,145.46,2026-03-19 17:38:47,True,69bc25ff20f87623d49594d3,APPROVED,Not Applicable,2026-03-19T16:36:18.098000Z,2026-03-19T16:38:53.244000Z,2026-03-20T05:58:11.460000Z,2026-03-19T16:38:53.620482Z,156.0,CO7GMO3N,8.0,Software Engineer / Developer,"English, French, Chinese",23.0,Male,Asian,Canada,Canada,Canada,English,Yes,Part-Time,se,False,False
179,697a6d8520bc90a47b6ae52d,seller,1,baseline,seller_baseline,19500.0,,False,1,3,True,True,Some confidence,2,204.76,2026-03-19 17:48:55,True,69bc2825345ae3d3742610a7,APPROVED,Not Applicable,2026-03-19T16:45:25.977000Z,2026-03-19T16:49:04.327000Z,2026-03-20T05:58:11.748000Z,2026-03-19T16:49:05.192054Z,219.0,CO7GMO3N,5.0,Software Engineer / Developer,"English, Italian",46.0,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time,se,False,False
181,66ca0a6b19da058b82d8637d,seller,1,baseline,seller_baseline,8500.0,,False,1,4,True,True,High confidence,4,576.36,2026-03-19 18:32:56,True,69bc3085daa8b87935212fc4,APPROVED,Not Applicable,2026-03-19T17:22:44.968000Z,2026-03-19T17:33:24.037000Z,2026-03-20T05:58:12.053000Z,2026-03-19T17:33:24.516791Z,640.0,CO7GMO3N,618.0,Software Engineer / Developer,"English, Spanish",24.0,Male,White,Argentina,Spain,Argentina,Spanish,Yes,Part-Time,se,False,False
185,6980952429ef3b81f9ac8fe6,seller,1,baseline,seller_baseline,50000.0,50000.0,True,0,3,True,True,Little confidence,1,437.14,2026-03-19 19:35:15,True,69bc401a43837e90e30d50d0,APPROVED,Not Applicable,2026-03-19T18:27:53.548000Z,2026-03-19T18:35:23.908000Z,2026-03-20T05:58:12.944000Z,2026-03-19T18:35:24.311155Z,451.0,CO7GMO3N,20.0,Software Engineer / Developer,English,30.0,Male,Other,Turkey,Sweden,Turkey,Turkish,No,Full-Time,se,False,True
